startSeconds,endSeconds,isTargetChildOnly
39209.41,39210.37,False
39215.75,39216.41,True
39223.19,39224.03,True
39225.35,39226.15,True
39230.26,39232.23,False
39232.23,39232.83,True
39234.6,39235.21,False
39245.55,39246.15,True
39272.25,39272.85,True
39273.85,39275.15,True
39281.02,39282.42,True
39282.42,39283.03,False
39283.03,39283.83,True
39312.43,39313.03,False
39349.78,39350.5,False
39351.52,39352.63,False
39354.83,39355.48,True
39357.34,39357.94,True
39362.04,39362.69,True
39363.91,39365.08,True
39377.79,39378.39,True
39382.33,39382.99,True
39416.39,39416.99,True
39419.06,39419.66,True
39421.43,39422.24,True
39422.24,39423.04,True
39425.72,39426.46,True
39428.79,39429.4,True
39431.8,39432.4,True
39437.46,39438.31,True
39443.55,39444.82,True
39460.29,39461.46,True
39486.2,39486.86,False
39493.84,39494.79,False
39503.3,39503.9,True
39506.94,39507.54,True
39516.15,39516.94,True
39542.77,39544.16,False
39544.16,39545.25,False
39546.09,39546.74,False
39590.62,39591.25,False
39593.64,39594.24,False
39672.56,39674.2,True
39677.55,39678.23,True
39720.17,39720.97,True
